name,title,level,facing,categories,description,detail,remediation,metadata,cache_key
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.clinic_contacts\` has a foreign key \`clinic_contacts_client_user_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""clinic_contacts"",""type"":""table"",""schema"":""public"",""fkey_name"":""clinic_contacts_client_user_id_fkey"",""fkey_columns"":[15]}",unindexed_foreign_keys_public_clinic_contacts_clinic_contacts_client_user_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.clinics\` has a foreign key \`clinics_parent_clinic_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""clinics"",""type"":""table"",""schema"":""public"",""fkey_name"":""clinics_parent_clinic_id_fkey"",""fkey_columns"":[4]}",unindexed_foreign_keys_public_clinics_clinics_parent_clinic_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.credit_applications\` has a foreign key \`credit_applications_credit_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""credit_applications"",""type"":""table"",""schema"":""public"",""fkey_name"":""credit_applications_credit_id_fkey"",""fkey_columns"":[2]}",unindexed_foreign_keys_public_credit_applications_credit_applications_credit_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.credit_applications\` has a foreign key \`credit_applications_invoice_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""credit_applications"",""type"":""table"",""schema"":""public"",""fkey_name"":""credit_applications_invoice_id_fkey"",""fkey_columns"":[3]}",unindexed_foreign_keys_public_credit_applications_credit_applications_invoice_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.dispute_messages\` has a foreign key \`dispute_messages_dispute_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""dispute_messages"",""type"":""table"",""schema"":""public"",""fkey_name"":""dispute_messages_dispute_id_fkey"",""fkey_columns"":[2]}",unindexed_foreign_keys_public_dispute_messages_dispute_messages_dispute_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.disputes\` has a foreign key \`disputes_assigned_to_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""disputes"",""type"":""table"",""schema"":""public"",""fkey_name"":""disputes_assigned_to_fkey"",""fkey_columns"":[14]}",unindexed_foreign_keys_public_disputes_disputes_assigned_to_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.disputes\` has a foreign key \`disputes_created_by_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""disputes"",""type"":""table"",""schema"":""public"",""fkey_name"":""disputes_created_by_fkey"",""fkey_columns"":[13]}",unindexed_foreign_keys_public_disputes_disputes_created_by_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.disputes\` has a foreign key \`disputes_invoice_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""disputes"",""type"":""table"",""schema"":""public"",""fkey_name"":""disputes_invoice_id_fkey"",""fkey_columns"":[3]}",unindexed_foreign_keys_public_disputes_disputes_invoice_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.email_templates\` has a foreign key \`email_templates_created_by_user_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""email_templates"",""type"":""table"",""schema"":""public"",""fkey_name"":""email_templates_created_by_user_id_fkey"",""fkey_columns"":[15]}",unindexed_foreign_keys_public_email_templates_email_templates_created_by_user_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.fee_schedules\` has a foreign key \`fee_schedules_clinic_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""fee_schedules"",""type"":""table"",""schema"":""public"",""fkey_name"":""fee_schedules_clinic_id_fkey"",""fkey_columns"":[4]}",unindexed_foreign_keys_public_fee_schedules_fee_schedules_clinic_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.fee_schedules\` has a foreign key \`fee_schedules_laboratory_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""fee_schedules"",""type"":""table"",""schema"":""public"",""fkey_name"":""fee_schedules_laboratory_id_fkey"",""fkey_columns"":[3]}",unindexed_foreign_keys_public_fee_schedules_fee_schedules_laboratory_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.fee_schedules\` has a foreign key \`fee_schedules_parent_schedule_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""fee_schedules"",""type"":""table"",""schema"":""public"",""fkey_name"":""fee_schedules_parent_schedule_id_fkey"",""fkey_columns"":[9]}",unindexed_foreign_keys_public_fee_schedules_fee_schedules_parent_schedule_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.import_queues\` has a foreign key \`import_queues_created_by_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""import_queues"",""type"":""table"",""schema"":""public"",""fkey_name"":""import_queues_created_by_fkey"",""fkey_columns"":[14]}",unindexed_foreign_keys_public_import_queues_import_queues_created_by_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.import_queues\` has a foreign key \`import_queues_organization_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""import_queues"",""type"":""table"",""schema"":""public"",""fkey_name"":""import_queues_organization_id_fkey"",""fkey_columns"":[2]}",unindexed_foreign_keys_public_import_queues_import_queues_organization_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.invoice_attachments\` has a foreign key \`invoice_attachments_uploaded_by_client_user_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""invoice_attachments"",""type"":""table"",""schema"":""public"",""fkey_name"":""invoice_attachments_uploaded_by_client_user_id_fkey"",""fkey_columns"":[11]}",unindexed_foreign_keys_public_invoice_attachments_invoice_attachments_uploaded_by_client_user_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.invoice_attachments\` has a foreign key \`invoice_attachments_uploaded_by_user_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""invoice_attachments"",""type"":""table"",""schema"":""public"",""fkey_name"":""invoice_attachments_uploaded_by_user_id_fkey"",""fkey_columns"":[10]}",unindexed_foreign_keys_public_invoice_attachments_invoice_attachments_uploaded_by_user_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.invoice_history\` has a foreign key \`invoice_history_client_user_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""invoice_history"",""type"":""table"",""schema"":""public"",""fkey_name"":""invoice_history_client_user_id_fkey"",""fkey_columns"":[5]}",unindexed_foreign_keys_public_invoice_history_invoice_history_client_user_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.invoice_history\` has a foreign key \`invoice_history_user_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""invoice_history"",""type"":""table"",""schema"":""public"",""fkey_name"":""invoice_history_user_id_fkey"",""fkey_columns"":[4]}",unindexed_foreign_keys_public_invoice_history_invoice_history_user_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.invoice_items\` has a foreign key \`invoice_items_cpt_code_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""invoice_items"",""type"":""table"",""schema"":""public"",""fkey_name"":""invoice_items_cpt_code_id_fkey"",""fkey_columns"":[5]}",unindexed_foreign_keys_public_invoice_items_invoice_items_cpt_code_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.invoice_items\` has a foreign key \`invoice_items_pricing_rule_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""invoice_items"",""type"":""table"",""schema"":""public"",""fkey_name"":""invoice_items_pricing_rule_id_fkey"",""fkey_columns"":[11]}",unindexed_foreign_keys_public_invoice_items_invoice_items_pricing_rule_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.invoice_line_items\` has a foreign key \`invoice_items_dispute_by_client_user_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""invoice_line_items"",""type"":""table"",""schema"":""public"",""fkey_name"":""invoice_items_dispute_by_client_user_id_fkey"",""fkey_columns"":[17]}",unindexed_foreign_keys_public_invoice_line_items_invoice_items_dispute_by_client_user_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.invoice_line_items\` has a foreign key \`invoice_items_dispute_resolved_by_user_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""invoice_line_items"",""type"":""table"",""schema"":""public"",""fkey_name"":""invoice_items_dispute_resolved_by_user_id_fkey"",""fkey_columns"":[20]}",unindexed_foreign_keys_public_invoice_line_items_invoice_items_dispute_resolved_by_user_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.invoices\` has a foreign key \`invoices_created_by_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""invoices"",""type"":""table"",""schema"":""public"",""fkey_name"":""invoices_created_by_fkey"",""fkey_columns"":[20]}",unindexed_foreign_keys_public_invoices_invoices_created_by_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.notifications\` has a foreign key \`notifications_client_user_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""notifications"",""type"":""table"",""schema"":""public"",""fkey_name"":""notifications_client_user_id_fkey"",""fkey_columns"":[3]}",unindexed_foreign_keys_public_notifications_notifications_client_user_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.notifications\` has a foreign key \`notifications_user_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""notifications"",""type"":""table"",""schema"":""public"",""fkey_name"":""notifications_user_id_fkey"",""fkey_columns"":[2]}",unindexed_foreign_keys_public_notifications_notifications_user_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.payment_allocations\` has a foreign key \`payment_allocations_allocated_by_user_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""payment_allocations"",""type"":""table"",""schema"":""public"",""fkey_name"":""payment_allocations_allocated_by_user_id_fkey"",""fkey_columns"":[7]}",unindexed_foreign_keys_public_payment_allocations_payment_allocations_allocated_by_user_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.payment_allocations\` has a foreign key \`payment_allocations_invoice_item_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""payment_allocations"",""type"":""table"",""schema"":""public"",""fkey_name"":""payment_allocations_invoice_item_id_fkey"",""fkey_columns"":[4]}",unindexed_foreign_keys_public_payment_allocations_payment_allocations_invoice_item_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.payment_allocations\` has a foreign key \`payment_allocations_payment_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""payment_allocations"",""type"":""table"",""schema"":""public"",""fkey_name"":""payment_allocations_payment_id_fkey"",""fkey_columns"":[2]}",unindexed_foreign_keys_public_payment_allocations_payment_allocations_payment_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.payment_attachments\` has a foreign key \`payment_attachments_payment_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""payment_attachments"",""type"":""table"",""schema"":""public"",""fkey_name"":""payment_attachments_payment_id_fkey"",""fkey_columns"":[2]}",unindexed_foreign_keys_public_payment_attachments_payment_attachments_payment_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.payment_attachments\` has a foreign key \`payment_attachments_uploaded_by_client_user_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""payment_attachments"",""type"":""table"",""schema"":""public"",""fkey_name"":""payment_attachments_uploaded_by_client_user_id_fkey"",""fkey_columns"":[10]}",unindexed_foreign_keys_public_payment_attachments_payment_attachments_uploaded_by_client_user_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.payment_attachments\` has a foreign key \`payment_attachments_uploaded_by_user_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""payment_attachments"",""type"":""table"",""schema"":""public"",""fkey_name"":""payment_attachments_uploaded_by_user_id_fkey"",""fkey_columns"":[9]}",unindexed_foreign_keys_public_payment_attachments_payment_attachments_uploaded_by_user_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.payments\` has a foreign key \`payments_created_by_client_user_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""payments"",""type"":""table"",""schema"":""public"",""fkey_name"":""payments_created_by_client_user_id_fkey"",""fkey_columns"":[21]}",unindexed_foreign_keys_public_payments_payments_created_by_client_user_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.payments\` has a foreign key \`payments_created_by_user_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""payments"",""type"":""table"",""schema"":""public"",""fkey_name"":""payments_created_by_user_id_fkey"",""fkey_columns"":[20]}",unindexed_foreign_keys_public_payments_payments_created_by_user_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.payments\` has a foreign key \`payments_parent_account_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""payments"",""type"":""table"",""schema"":""public"",""fkey_name"":""payments_parent_account_id_fkey"",""fkey_columns"":[28]}",unindexed_foreign_keys_public_payments_payments_parent_account_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.pricing_rules\` has a foreign key \`pricing_rules_client_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""pricing_rules"",""type"":""table"",""schema"":""public"",""fkey_name"":""pricing_rules_client_id_fkey"",""fkey_columns"":[5]}",unindexed_foreign_keys_public_pricing_rules_pricing_rules_client_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.pricing_rules\` has a foreign key \`pricing_rules_cpt_code_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""pricing_rules"",""type"":""table"",""schema"":""public"",""fkey_name"":""pricing_rules_cpt_code_id_fkey"",""fkey_columns"":[4]}",unindexed_foreign_keys_public_pricing_rules_pricing_rules_cpt_code_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.pricing_rules\` has a foreign key \`pricing_rules_pricing_schedule_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""pricing_rules"",""type"":""table"",""schema"":""public"",""fkey_name"":""pricing_rules_pricing_schedule_id_fkey"",""fkey_columns"":[3]}",unindexed_foreign_keys_public_pricing_rules_pricing_rules_pricing_schedule_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.report_configurations\` has a foreign key \`report_configurations_user_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""report_configurations"",""type"":""table"",""schema"":""public"",""fkey_name"":""report_configurations_user_id_fkey"",""fkey_columns"":[2]}",unindexed_foreign_keys_public_report_configurations_report_configurations_user_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.sent_emails\` has a foreign key \`sent_emails_email_template_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""sent_emails"",""type"":""table"",""schema"":""public"",""fkey_name"":""sent_emails_email_template_id_fkey"",""fkey_columns"":[5]}",unindexed_foreign_keys_public_sent_emails_sent_emails_email_template_id_fkey
